Entry Id,Date,Score,Entries,Entry,Winnings,Profit,Sport,Type
S1143402005,2017-01-16,229.9,29411.0,1.0,0.0,-1.0,nba,tourney
S1143402015,2017-01-16,243.3,11764.0,1.0,0.0,-1.0,nba,tourney
S1143402017,2017-01-16,219.2,11764.0,1.0,0.0,-1.0,nba,tourney
S1143402019,2017-01-16,229.9,11764.0,1.0,0.0,-1.0,nba,tourney
S1143402025,2017-01-16,229.9,8823.0,2.0,0.0,-2.0,nba,tourney
S1143936614,2017-01-16,229.9,3.0,0.0,0.0,0.0,nba,tourney
S1143401881,2017-01-16,300.6,7058.0,2.0,4.0,2.0,nba,tourney
S1388208766,2018-01-16,347.8,23809.0,1.0,2.0,1.0,nba,tourney
S1388208860,2018-01-16,281.7,11904.0,1.0,0.0,-1.0,nba,tourney
S1388208861,2018-01-16,328.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1388208933,2018-01-16,347.8,10714.0,2.0,6.0,4.0,nba,tourney
S1388208859,2018-01-16,284.4,11904.0,1.0,0.0,-1.0,nba,tourney
S1662452227,2019-01-16,298.7,10119.0,2.0,0.0,-2.0,nba,tourney
S1662452201,2019-01-16,337.3,11904.0,1.0,3.0,2.0,nba,tourney
S1662452203,2019-01-16,321.0,11904.0,1.0,2.0,1.0,nba,tourney
S1662452205,2019-01-16,260.1,11904.0,1.0,0.0,-1.0,nba,tourney
S1662441423,2019-01-16,277.1,20238.0,1.0,0.0,-1.0,nba,tourney
S1961714617,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961473798,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961473617,2020-01-16,373.1,100.0,5.0,0.0,-5.0,nba,fifty
S1961473551,2020-01-16,373.1,100.0,5.0,0.0,-5.0,nba,fifty
S1960764189,2020-01-16,373.1,7142.0,2.0,0.0,-2.0,nba,tourney
S1960764146,2020-01-16,410.0,8333.0,1.0,2.5,1.5,nba,tourney
S1960764147,2020-01-16,367.9,8333.0,1.0,0.0,-1.0,nba,tourney
S1960764149,2020-01-16,410.0,8333.0,1.0,2.5,1.5,nba,tourney
S1960764068,2020-01-16,404.4,13095.0,1.0,2.81,1.81,nba,tourney
S1960763951,2020-01-16,373.1,28738.0,0.0,0.0,0.0,nba,tourney
S1961473903,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961474002,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961474347,2020-01-16,373.1,100.0,1.0,0.0,-1.0,nba,fifty
S1961474176,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961474256,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961714571,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961474442,2020-01-16,373.1,100.0,1.0,0.0,-1.0,nba,fifty
S1961474497,2020-01-16,373.1,100.0,1.0,0.0,-1.0,nba,fifty
S1961714303,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961714387,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961714489,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961715019,2020-01-16,373.1,100.0,1.0,0.0,-1.0,nba,fifty
S1961714731,2020-01-16,373.1,100.0,1.0,0.0,-1.0,nba,fifty
S1961714689,2020-01-16,373.1,100.0,1.0,0.0,-1.0,nba,fifty
S1961474095,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1961714220,2020-01-16,373.1,100.0,2.0,0.0,-2.0,nba,fifty
S1144518512,2017-01-17,301.3,29411.0,2.0,0.0,-2.0,nba,tourney
S1144518611,2017-01-17,301.3,23529.0,1.0,0.0,-1.0,nba,tourney
S1144518554,2017-01-17,353.2,29411.0,1.0,5.0,4.0,nba,tourney
S1144518561,2017-01-17,301.9,29411.0,1.0,0.0,-1.0,nba,tourney
S1144518576,2017-01-17,345.2,29411.0,1.0,4.0,3.0,nba,tourney
S1144882608,2017-01-17,301.3,100.0,25.0,0.0,-25.0,nba,fifty
S1389427282,2018-01-17,187.5,5952.0,1.0,0.0,-1.0,nba,tourney
S1388952432,2018-01-17,254.0,11904.0,1.0,0.0,-1.0,nba,tourney
S1388952434,2018-01-17,250.0,11904.0,1.0,0.0,-1.0,nba,tourney
S1389423992,2018-01-17,181.2,37480.0,0.0,0.0,0.0,nba,tourney
S1388952466,2018-01-17,181.2,8929.0,2.0,0.0,-2.0,nba,tourney
S1388952306,2018-01-17,181.2,23809.0,1.0,0.0,-1.0,nba,tourney
S1388951031,2018-01-17,317.1,1190.0,1.0,0.0,-1.0,nba,tourney
S1388952435,2018-01-17,231.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1662902517,2019-01-17,289.3,20238.0,1.0,2.0,1.0,nba,tourney
S1662902809,2019-01-17,245.9,10119.0,2.0,0.0,-2.0,nba,tourney
S1662902763,2019-01-17,268.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1662902768,2019-01-17,270.2,11904.0,1.0,0.0,-1.0,nba,tourney
S1662902761,2019-01-17,277.0,11904.0,1.0,0.0,-1.0,nba,tourney
S1961805308,2020-01-17,292.2,26852.0,0.0,0.0,0.0,nba,tourney
S1961805427,2020-01-17,292.2,13095.0,1.0,0.0,-1.0,nba,tourney
S1961805529,2020-01-17,292.2,8333.0,1.0,0.0,-1.0,nba,tourney
S1961805524,2020-01-17,292.2,8333.0,1.0,0.0,-1.0,nba,tourney
S1961805595,2020-01-17,292.2,7142.0,2.0,0.0,-2.0,nba,tourney
S1961805520,2020-01-17,292.2,8333.0,1.0,0.0,-1.0,nba,tourney
S1145373473,2017-01-18,302.0,137254.0,3.0,6.0,3.0,nba,tourney
S1145090241,2017-01-18,287.2,26992.0,2.0,0.0,-2.0,nba,tourney
S1145090338,2017-01-18,302.0,35794.0,0.0,0.0,0.0,nba,tourney
S1145090389,2017-01-18,285.0,29411.0,1.0,0.0,-1.0,nba,tourney
S1145090406,2017-01-18,268.4,29411.0,1.0,0.0,-1.0,nba,tourney
S1145090419,2017-01-18,306.9,29411.0,1.0,3.0,2.0,nba,tourney
S1145090464,2017-01-18,287.2,23529.0,1.0,0.0,-1.0,nba,tourney
S1145367367,2017-01-18,287.2,100.0,25.0,45.0,20.0,nba,fifty
S1145373425,2017-01-18,290.2,137254.0,3.0,5.0,2.0,nba,tourney
S1145373443,2017-01-18,257.6,137254.0,3.0,0.0,-3.0,nba,tourney
S1145373453,2017-01-18,287.2,137254.0,3.0,1.19,-1.81,nba,tourney
S1389764453,2018-01-18,273.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1389764316,2018-01-18,283.7,23809.0,1.0,2.0,1.0,nba,tourney
S1389764454,2018-01-18,270.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1389764451,2018-01-18,300.4,11904.0,1.0,3.0,2.0,nba,tourney
S1389904431,2018-01-18,188.9,4761.0,1.0,2.0,1.0,nba,tourney
S1389764520,2018-01-18,288.6,10119.0,2.0,4.0,2.0,nba,tourney
S1663713837,2019-01-18,249.6,10119.0,2.0,0.0,-2.0,nba,tourney
S1663713801,2019-01-18,243.1,11904.0,1.0,0.0,-1.0,nba,tourney
S1663713803,2019-01-18,213.7,11904.0,1.0,0.0,-1.0,nba,tourney
S1663713805,2019-01-18,285.1,11904.0,1.0,2.5,1.5,nba,tourney
S1663713595,2019-01-18,221.5,20238.0,1.0,0.0,-1.0,nba,tourney
S1963718601,2020-01-18,323.3,100.0,1.0,0.0,-1.0,nba,fifty
S1963717965,2020-01-18,323.3,100.0,2.0,0.0,-2.0,nba,fifty
S1963717789,2020-01-18,323.3,100.0,2.0,0.0,-2.0,nba,fifty
S1963718083,2020-01-18,323.3,100.0,2.0,0.0,-2.0,nba,fifty
S1963713797,2020-01-18,323.3,5952.0,2.0,0.0,-2.0,nba,tourney
S1963718333,2020-01-18,323.3,100.0,2.0,0.0,-2.0,nba,fifty
S1963718443,2020-01-18,323.3,100.0,1.0,0.0,-1.0,nba,fifty
S1963717882,2020-01-18,323.3,100.0,2.0,0.0,-2.0,nba,fifty
S1963717622,2020-01-18,323.3,100.0,2.0,0.0,-2.0,nba,fifty
S1963713723,2020-01-18,284.6,11904.0,1.0,0.0,-1.0,nba,tourney
S1963718758,2020-01-18,323.3,100.0,1.0,0.0,-1.0,nba,fifty
S1963713286,2020-01-18,323.3,24488.0,0.0,0.0,0.0,nba,tourney
S1963350331,2020-01-18,283.5,4761.0,2.0,0.0,-2.0,nba,tourney
S1963350019,2020-01-18,283.5,9523.0,1.0,0.0,-1.0,nba,tourney
S1963717538,2020-01-18,323.3,100.0,2.0,0.0,-2.0,nba,fifty
S1963717331,2020-01-18,323.3,100.0,5.0,0.0,-5.0,nba,fifty
S1963717199,2020-01-18,323.3,100.0,5.0,0.0,-5.0,nba,fifty
S1963713916,2020-01-18,293.4,5952.0,1.0,0.0,-1.0,nba,tourney
S1963713919,2020-01-18,288.9,5952.0,1.0,0.0,-1.0,nba,tourney
S1963713921,2020-01-18,286.4,5952.0,1.0,0.0,-1.0,nba,tourney
S1145103140,2017-01-19,263.7,1573.0,0.0,0.0,0.0,pga,tourney
S1146009298,2017-01-19,278.9,23529.0,2.0,0.0,-2.0,nba,tourney
S1146009372,2017-01-19,278.9,23529.0,1.0,0.0,-1.0,nba,tourney
S1146009328,2017-01-19,278.9,54999.0,0.0,0.0,0.0,nba,tourney
S1146009356,2017-01-19,295.7,29411.0,1.0,0.0,-1.0,nba,tourney
S1146009347,2017-01-19,311.6,29411.0,1.0,2.5,1.5,nba,tourney
S1146548955,2017-01-19,278.9,147058.0,4.0,0.0,-4.0,nba,tourney
S1146009352,2017-01-19,281.6,29411.0,1.0,0.0,-1.0,nba,tourney
S1146547346,2017-01-19,278.9,100.0,25.0,0.0,-25.0,nba,fifty
S1146548835,2017-01-19,298.3,147058.0,4.0,0.0,-4.0,nba,tourney
S1146548859,2017-01-19,289.5,147058.0,4.0,0.0,-4.0,nba,tourney
S1390518707,2018-01-19,244.1,11904.0,1.0,0.0,-1.0,nba,tourney
S1390518388,2018-01-19,127.7,4761.0,1.0,0.0,-1.0,nba,tourney
S1390518653,2018-01-19,294.4,20238.0,1.0,0.0,-1.0,nba,tourney
S1390518704,2018-01-19,309.5,11904.0,1.0,2.5,1.5,nba,tourney
S1390518815,2018-01-19,294.4,7142.0,2.0,0.0,-2.0,nba,tourney
S1390518706,2018-01-19,272.4,11904.0,1.0,0.0,-1.0,nba,tourney
S1664317874,2019-01-19,178.8,595.0,2.0,0.0,-2.0,cbb,tourney
S1664632650,2019-01-19,65.5,595.0,2.0,0.0,-2.0,epl,tourney
S1664632622,2019-01-19,121.1,595.0,1.0,0.0,-1.0,epl,tourney
S1963311077,2020-01-19,77.94,2777.0,3.0,0.0,-3.0,nfl,tourney
S1963311149,2020-01-19,104.46,4117.0,10.0,0.0,-10.0,nfl,tourney
S1963311080,2020-01-19,146.76,2777.0,3.0,6.0,3.0,nfl,tourney
S1963306002,2020-01-19,100.56,23809.0,1.0,0.0,-1.0,nfl,tourney
S1963310644,2020-01-19,91.26,14880.0,2.0,0.0,-2.0,nfl,tourney
S1963310716,2020-01-19,87.06,11904.0,5.0,0.0,-5.0,nfl,tourney
S1963311075,2020-01-19,78.28,2777.0,3.0,0.0,-3.0,nfl,tourney
S1130508715,2017-01-02,191.25,20.0,2.0,3.6,1.6,epl,fifty
S1130520945,2017-01-02,314.4,4.0,5.0,0.0,-5.0,nba,tourney
S1130508803,2017-01-02,191.25,20.0,10.0,18.0,8.0,epl,fifty
S1130508680,2017-01-02,191.25,20.0,2.0,3.6,1.6,epl,fifty
S1130508653,2017-01-02,191.25,50.0,1.0,1.8,0.8,epl,fifty
S1130508601,2017-01-02,191.25,100.0,2.0,3.6,1.6,epl,fifty
S1130508567,2017-01-02,191.25,100.0,2.0,3.6,1.6,epl,fifty
S1130880342,2017-01-02,314.4,23529.0,1.0,2.0,1.0,nba,tourney
S1130508545,2017-01-02,191.25,100.0,1.0,1.8,0.8,epl,fifty
S1129221149,2017-01-02,140.75,5627.0,3.0,0.0,-3.0,epl,tourney
S1129221143,2017-01-02,173.75,5627.0,3.0,0.0,-3.0,epl,tourney
S1129221139,2017-01-02,174.25,5627.0,3.0,0.0,-3.0,epl,tourney
S1129221124,2017-01-02,191.25,176.0,10.0,25.0,15.0,epl,tourney
S1129221111,2017-01-02,191.25,1030.0,2.0,5.0,3.0,epl,tourney
S1129221082,2017-01-02,191.25,2724.0,1.0,2.0,1.0,epl,tourney
S1130354766,2017-01-02,191.25,2.0,5.0,9.0,4.0,epl,tourney
S1130880443,2017-01-02,314.4,3294.0,5.0,0.0,-5.0,nba,tourney
S1376004569,2018-01-02,279.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1376004568,2018-01-02,291.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1376004393,2018-01-02,271.6,23809.0,1.0,0.0,-1.0,nba,tourney
S1376004616,2018-01-02,256.7,8929.0,2.0,0.0,-2.0,nba,tourney
S1376004566,2018-01-02,247.0,11904.0,1.0,0.0,-1.0,nba,tourney
S1649648868,2019-01-02,310.0,10119.0,2.0,0.0,-2.0,nba,tourney
S1649654474,2019-01-02,193.4,357.0,2.0,8.0,6.0,epl,tourney
S1649648958,2019-01-02,251.7,11904.0,1.0,0.0,-1.0,nba,tourney
S1649648955,2019-01-02,291.0,11904.0,1.0,0.0,-1.0,nba,tourney
S1649648959,2019-01-02,288.2,11904.0,1.0,0.0,-1.0,nba,tourney
S1649648801,2019-01-02,208.0,20238.0,1.0,0.0,-1.0,nba,tourney
S1649654417,2019-01-02,89.3,714.0,1.0,0.0,-1.0,epl,tourney
S1943213573,2020-01-02,290.6,9523.0,1.0,0.0,-1.0,nba,tourney
S1943415060,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943415005,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943414940,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1944194759,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1944194678,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943213497,2020-01-02,273.9,26630.0,0.0,0.0,0.0,nba,tourney
S1943213576,2020-01-02,276.4,9523.0,1.0,0.0,-1.0,nba,tourney
S1943414900,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943415171,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943414821,2020-01-02,277.2,100.0,5.0,0.0,-5.0,nba,fifty
S1943213609,2020-01-02,277.2,7142.0,2.0,0.0,-2.0,nba,tourney
S1943213575,2020-01-02,292.8,9523.0,1.0,0.0,-1.0,nba,tourney
S1943213545,2020-01-02,279.4,14285.0,1.0,0.0,-1.0,nba,tourney
S1943414884,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943634325,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943634282,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943634386,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943634433,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943415190,2020-01-02,277.2,100.0,1.0,0.0,-1.0,nba,fifty
S1943634551,2020-01-02,277.2,100.0,1.0,0.0,-1.0,nba,fifty
S1943634702,2020-01-02,277.2,100.0,1.0,0.0,-1.0,nba,fifty
S1943634492,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1944194347,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1944194459,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1944194557,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943634237,2020-01-02,277.2,100.0,2.0,0.0,-2.0,nba,fifty
S1943415240,2020-01-02,277.2,100.0,1.0,0.0,-1.0,nba,fifty
S1943634780,2020-01-02,277.2,100.0,1.0,0.0,-1.0,nba,fifty
S1943415213,2020-01-02,277.2,100.0,1.0,0.0,-1.0,nba,fifty
S1146931698,2017-01-20,241.0,29411.0,1.0,0.0,-1.0,nba,tourney
S1146931691,2017-01-20,246.7,29411.0,1.0,0.0,-1.0,nba,tourney
S1146931688,2017-01-20,262.3,29411.0,1.0,0.0,-1.0,nba,tourney
S1146931680,2017-01-20,287.0,29411.0,1.0,2.5,1.5,nba,tourney
S1146828622,2017-01-20,287.0,24500.0,2.0,4.0,2.0,nba,tourney
S1146828550,2017-01-20,287.0,47462.0,0.0,0.0,0.0,nba,tourney
S1391243877,2018-01-20,298.4,5952.0,2.0,0.0,-2.0,nba,tourney
S1391243166,2018-01-20,257.4,16666.0,1.0,0.0,-1.0,nba,tourney
S1391240523,2018-01-20,249.7,9523.0,1.0,0.0,-1.0,nba,tourney
S1391244051,2018-01-20,214.6,5952.0,1.0,0.0,-1.0,nba,tourney
S1391244048,2018-01-20,303.1,5952.0,1.0,0.0,-1.0,nba,tourney
S1391244052,2018-01-20,283.0,5952.0,1.0,0.0,-1.0,nba,tourney
S1665941328,2019-01-20,96.9,100.0,10.0,0.0,-10.0,nfl,fifty
S1665941453,2019-01-20,96.9,100.0,10.0,0.0,-10.0,nfl,fifty
S1665941612,2019-01-20,96.9,100.0,5.0,0.0,-5.0,nfl,fifty
S1665942598,2019-01-20,96.9,100.0,10.0,0.0,-10.0,nfl,fifty
S1665942859,2019-01-20,96.9,100.0,5.0,0.0,-5.0,nfl,fifty
S1660798954,2019-01-20,98.9,23809.0,1.0,0.0,-1.0,nfl,tourney
S1660798978,2019-01-20,85.98,13095.0,2.0,0.0,-2.0,nfl,tourney
S1660799001,2019-01-20,109.28,9523.0,5.0,0.0,-5.0,nfl,tourney
S1660799139,2019-01-20,96.9,2941.0,10.0,0.0,-10.0,nfl,tourney
S1660798826,2019-01-20,98.9,104492.0,0.0,0.0,0.0,nfl,tourney
S1966122181,2020-01-20,341.7,100.0,1.0,0.0,-1.0,nba,fifty
S1965887207,2020-01-20,278.6,8333.0,1.0,0.0,-1.0,nba,tourney
S1966122068,2020-01-20,341.7,100.0,1.0,0.0,-1.0,nba,fifty
S1965890875,2020-01-20,341.7,36245.0,0.0,0.0,0.0,nba,tourney
S1965891721,2020-01-20,268.4,5952.0,1.0,0.0,-1.0,nba,tourney
S1965891722,2020-01-20,365.3,5952.0,1.0,2.5,1.5,nba,tourney
S1965891041,2020-01-20,341.7,5952.0,2.0,0.0,-2.0,nba,tourney
S1965891015,2020-01-20,284.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1965891719,2020-01-20,314.2,5952.0,1.0,0.0,-1.0,nba,tourney
S1966121412,2020-01-20,341.7,100.0,5.0,0.0,-5.0,nba,fifty
S1966121498,2020-01-20,341.7,100.0,5.0,0.0,-5.0,nba,fifty
S1966121610,2020-01-20,341.7,100.0,2.0,0.0,-2.0,nba,fifty
S1966121649,2020-01-20,341.7,100.0,2.0,0.0,-2.0,nba,fifty
S1966121690,2020-01-20,341.7,100.0,2.0,0.0,-2.0,nba,fifty
S1965887412,2020-01-20,334.0,4166.0,2.0,4.0,2.0,nba,tourney
S1966121999,2020-01-20,341.7,100.0,1.0,0.0,-1.0,nba,fifty
S1966121914,2020-01-20,341.7,100.0,2.0,0.0,-2.0,nba,fifty
S1965890964,2020-01-20,341.7,21092.0,0.0,0.0,0.0,nba,tourney
S1966121776,2020-01-20,341.7,100.0,2.0,0.0,-2.0,nba,fifty
S1966121733,2020-01-20,341.7,100.0,2.0,0.0,-2.0,nba,fifty
S1147620371,2017-01-21,302.0,5882.0,1.0,0.0,-1.0,nba,tourney
S1144933454,2017-01-21,113.25,2352.0,1.0,0.0,-1.0,epl,tourney
S1144933183,2017-01-21,113.25,882.0,2.0,0.0,-2.0,epl,tourney
S1147620503,2017-01-21,330.6,5882.0,1.0,6.0,5.0,nba,tourney
S1147526307,2017-01-21,113.25,2.0,5.0,0.0,-5.0,epl,tourney
S1147621344,2017-01-21,241.2,39233.0,0.0,0.0,0.0,nba,tourney
S1147621378,2017-01-21,241.2,19384.0,2.0,0.0,-2.0,nba,tourney
S1147621421,2017-01-21,241.2,29411.0,1.0,0.0,-1.0,nba,tourney
S1147621446,2017-01-21,241.2,29411.0,1.0,0.0,-1.0,nba,tourney
S1147621452,2017-01-21,241.2,29411.0,1.0,0.0,-1.0,nba,tourney
S1147621478,2017-01-21,241.2,23529.0,1.0,0.0,-1.0,nba,tourney
S1147802620,2017-01-21,209.75,6274.0,3.0,500.0,497.0,epl,tourney
S1147802629,2017-01-21,108.0,6274.0,3.0,0.0,-3.0,epl,tourney
S1144933622,2017-01-21,142.5,6274.0,3.0,6.0,3.0,epl,tourney
S1147620506,2017-01-21,317.4,5882.0,1.0,2.5,1.5,nba,tourney
S1392126760,2018-01-21,206.1,11904.0,1.0,0.0,-1.0,nba,tourney
S1390650345,2018-01-21,77.4,9523.0,5.0,0.0,-5.0,nfl,tourney
S1390650433,2018-01-21,69.22,4117.0,10.0,0.0,-10.0,nfl,tourney
S1388162297,2018-01-21,105.74,14881.0,2.0,4.0,2.0,nfl,tourney
S1389425294,2018-01-21,93.56,11904.0,2.0,0.0,-2.0,nfl,tourney
S1388162142,2018-01-21,65.8,29761.0,1.0,0.0,-1.0,nfl,tourney
S1392127112,2018-01-21,206.1,5952.0,1.0,0.0,-1.0,nba,tourney
S1392127110,2018-01-21,206.1,5952.0,1.0,0.0,-1.0,nba,tourney
S1390650284,2018-01-21,65.8,86849.0,0.0,0.0,0.0,nfl,tourney
S1392127149,2018-01-21,206.1,3570.0,2.0,0.0,-2.0,nba,tourney
S1392290990,2018-01-21,79.12,2381.0,5.0,0.0,-5.0,nfl,tourney
S1392127109,2018-01-21,206.1,5952.0,1.0,0.0,-1.0,nba,tourney
S1388792264,2018-01-21,69.22,5.0,10.0,0.0,-10.0,nfl,tourney
S1663714831,2019-01-21,15.0,36343.0,0.0,0.0,0.0,nba,tourney
S1149282584,2017-01-22,122.18,14705.0,2.0,0.0,-2.0,nfl,tourney
S1147767637,2017-01-22,124.88,20588.0,2.0,0.0,-2.0,nfl,tourney
S1148815652,2017-01-22,263.3,8823.0,2.0,0.0,-2.0,nba,tourney
S1145387682,2017-01-22,120.88,9.0,10.0,0.0,-10.0,nfl,tourney
S1148813322,2017-01-22,243.6,294.0,1.0,0.0,-1.0,nba,tourney
S1148815531,2017-01-22,263.3,58291.0,0.0,0.0,0.0,nba,tourney
S1145753156,2017-01-22,124.88,47058.0,1.0,0.0,-1.0,nfl,tourney
S1145753260,2017-01-22,120.88,23529.0,2.0,0.0,-2.0,nfl,tourney
S1393021094,2018-01-22,317.4,21428.0,1.0,0.0,-1.0,nba,tourney
S1393021171,2018-01-22,248.8,11904.0,1.0,0.0,-1.0,nba,tourney
S1393021166,2018-01-22,236.8,11904.0,1.0,0.0,-1.0,nba,tourney
S1393021169,2018-01-22,255.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1393021211,2018-01-22,299.1,21825.0,3.0,0.0,-3.0,nba,tourney
S1667897035,2019-01-22,279.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1667897028,2019-01-22,279.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1667897098,2019-01-22,279.3,10119.0,2.0,0.0,-2.0,nba,tourney
S1667897031,2019-01-22,279.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1667896520,2019-01-22,279.3,20238.0,1.0,0.0,-1.0,nba,tourney
S1967824945,2020-01-22,306.6,100.0,1.0,0.0,-1.0,nba,fifty
S1967824880,2020-01-22,306.6,100.0,2.0,0.0,-2.0,nba,fifty
S1967824792,2020-01-22,306.6,100.0,2.0,0.14,-1.8599999999999999,nba,fifty
S1967824754,2020-01-22,306.6,100.0,2.0,0.4,-1.6,nba,fifty
S1967824711,2020-01-22,306.6,100.0,2.0,0.42,-1.58,nba,fifty
S1967824669,2020-01-22,306.6,100.0,2.0,0.53,-1.47,nba,fifty
S1967824624,2020-01-22,306.6,100.0,2.0,0.0,-2.0,nba,fifty
S1967824983,2020-01-22,306.6,100.0,1.0,0.0,-1.0,nba,fifty
S1967825050,2020-01-22,306.6,100.0,1.0,0.08,-0.92,nba,fifty
S1967239443,2020-01-22,144.9,595.0,1.0,2.5,1.5,epl,tourney
S1967041981,2020-01-22,290.1,10714.0,1.0,0.0,-1.0,nba,tourney
S1967041982,2020-01-22,305.3,10714.0,1.0,0.0,-1.0,nba,tourney
S1967041985,2020-01-22,289.4,10714.0,1.0,0.0,-1.0,nba,tourney
S1967041891,2020-01-22,290.1,13095.0,1.0,0.0,-1.0,nba,tourney
S1967041848,2020-01-22,306.6,31855.0,0.0,0.0,0.0,nba,tourney
S1967041711,2020-01-22,306.6,42462.0,0.0,0.0,0.0,nba,tourney
S1967824533,2020-01-22,306.6,100.0,5.0,0.0,-5.0,nba,fifty
S1967824554,2020-01-22,306.6,100.0,5.0,0.0,-5.0,nba,fifty
S1967042040,2020-01-22,306.6,7142.0,2.0,0.0,-2.0,nba,tourney
S1149718129,2017-01-23,227.7,29411.0,1.0,0.0,-1.0,nba,tourney
S1149718123,2017-01-23,221.5,29411.0,1.0,0.0,-1.0,nba,tourney
S1149718118,2017-01-23,249.6,29411.0,1.0,0.0,-1.0,nba,tourney
S1149718100,2017-01-23,235.1,29411.0,1.0,0.0,-1.0,nba,tourney
S1149718077,2017-01-23,221.5,56034.0,0.0,0.0,0.0,nba,tourney
S1149718140,2017-01-23,235.1,10588.0,2.0,0.0,-2.0,nba,tourney
S1393754052,2018-01-23,311.2,19841.0,3.0,6.0,3.0,nba,tourney
S1393909490,2018-01-23,183.5,4761.0,1.0,0.0,-1.0,nba,tourney
S1393754258,2018-01-23,295.2,11904.0,1.0,0.0,-1.0,nba,tourney
S1393754261,2018-01-23,269.5,11904.0,1.0,0.0,-1.0,nba,tourney
S1393754266,2018-01-23,243.3,11904.0,1.0,0.0,-1.0,nba,tourney
S1393754181,2018-01-23,311.2,21428.0,1.0,2.0,1.0,nba,tourney
S1393754154,2018-01-23,311.2,37806.0,0.0,0.0,0.0,nba,tourney
S1393909504,2018-01-23,183.5,36413.0,0.0,0.0,0.0,nba,tourney
S1668217104,2019-01-23,330.1,11904.0,1.0,0.0,-1.0,nba,tourney
S1668217105,2019-01-23,262.4,11904.0,1.0,0.0,-1.0,nba,tourney
S1668217106,2019-01-23,285.2,11904.0,1.0,0.0,-1.0,nba,tourney
S1668217041,2019-01-23,278.5,20238.0,1.0,0.0,-1.0,nba,tourney
S1668217132,2019-01-23,286.9,9523.0,2.0,0.0,-2.0,nba,tourney
S1968477547,2020-01-23,348.0,100.0,2.0,3.6,1.6,nba,fifty
S1968477564,2020-01-23,348.0,100.0,2.0,3.6,1.6,nba,fifty
S1968477580,2020-01-23,348.0,100.0,1.0,1.8,0.8,nba,fifty
S1968477601,2020-01-23,348.0,100.0,1.0,1.8,0.8,nba,fifty
S1968477623,2020-01-23,348.0,100.0,1.0,1.8,0.8,nba,fifty
S1968477532,2020-01-23,348.0,100.0,2.0,3.6,1.6,nba,fifty
S1968422812,2020-01-23,348.0,6547.0,2.0,5.13,3.13,nba,tourney
S1968477515,2020-01-23,348.0,100.0,2.0,3.6,1.6,nba,fifty
S1968477496,2020-01-23,348.0,100.0,2.0,3.6,1.6,nba,fifty
S1968477482,2020-01-23,348.0,100.0,2.0,3.6,1.6,nba,fifty
S1968422878,2020-01-23,339.1,7142.0,1.0,2.5,1.5,nba,tourney
S1968422880,2020-01-23,319.3,7142.0,1.0,0.0,-1.0,nba,tourney
S1968422882,2020-01-23,346.2,7142.0,1.0,2.5,1.5,nba,tourney
